uid_archive,date,company_code,company,company_type,company_parent_code,company_parent,company_parent_country,sentiment,prominence,partnership,issue_code1,issue_name1,issue_code2,issue_name2,issue_code3,issue_name3,active_country_code1,active_country1,active_country_code2,active_country2,active_country_code3,active_country3,active_country_code4,active_country4,active_country_code5,active_country5,active_country_code6,active_country6,target_country_code1,target_country1,target_country_code2,target_country2,target_country_code3,target_country3,target_country_code4,target_country4,target_country_code5,target_country5,target_country_code6,target_country6,ngo_code1,ngo_name1,ngo_power1,ngo_country_code1,ngo_country1,ngo_code2,ngo_name2,ngo_power2,ngo_country_code2,ngo_country2,ngo_code3,ngo_name3,ngo_power3,ngo_country_code3,ngo_country3,ngo_code4,ngo_name4,ngo_power4,ngo_country_code4,ngo_country4,ngo_code5,ngo_name5,ngo_power5,ngo_country_code5,ngo_country5,country_code_corp,country_corp,corp_industry_sector_code1,corp_industry_sector1,corp_industry_sector_code2,corp_industry_sector2,corp_industry_sector_code3,corp_industry_sector3,isin_corporate_name_official,isin_corporate_name_cleaned,bloomberg_ticker,isin_1,isin_2,isin_3,industry_sector_code1,industry_sector1,industry_sector_code2,industry_sector2,industry_sector_code3,industry_sector3,industry_sector_code4,industry_sector4,report,link1,link2,link3,link4,link5
31340,2010-02-09,18,AREVA,Parent,18,AREVA,France,-1,2,0,3302,Nuclear power - safety,,,,,643,Russia,,,,,,,,,,,643,Russia,,,,,,,,,,,1061,Ekozashchita / Ecodefense,1.0,643,Russia,,,,,,,,,,,,,,,,,,,,,250,France,1331,Nuclear,1315.0,Energy,,,Areva,,AREVA:FP,,,,1325.0,Power generation,1331.0,Nuclear,,,,, of the official Environmental impact assessment of Rosatom's Baltic Nuclear Power Plant project. See ,http://anti-atom.ru/en/node/1347 ,,,,
31340,2010-02-09,847,Rosatom,Parent,847,Rosatom,Russia,-2,2,0,3302,Nuclear power - safety,,,,,643,Russia,,,,,,,,,,,643,Russia,,,,,,,,,,,1061,Ekozashchita / Ecodefense,1.0,643,Russia,,,,,,,,,,,,,,,,,,,,,643,Russia,1331,Nuclear,1315.0,Energy,,,,,,,,,1325.0,Power generation,1331.0,Nuclear,,,,, of the official Environmental impact assessment of Rosatom's Baltic Nuclear Power Plant project. See ,http://anti-atom.ru/en/node/1347 ,,,,
31340,2010-02-09,11497,Baltiiskaya (Baltic / Kaliningrad) NPP,Project,847,Rosatom,Russia,-2,3,0,3302,Nuclear power - safety,,,,,643,Russia,,,,,,,,,,,643,Russia,,,,,,,,,,,1061,Ekozashchita / Ecodefense,1.0,643,Russia,,,,,,,,,,,,,,,,,,,,,643,Russia,1331,Nuclear,1325.0,Power generation,1315.0,Energy,,,,,,,1325.0,Power generation,1331.0,Nuclear,,,,, of the official Environmental impact assessment of Rosatom's Baltic Nuclear Power Plant project. See ,http://anti-atom.ru/en/node/1347 ,,,,
31329,2010-02-08,587,Fonterra Co-operative Group,Parent,587,Fonterra Co-operative Group,New Zealand,-1,2,0,3348,Pesticide residues in food & beverages,,,,,276,Germany,,,,,,,,,,,276,Germany,,,,,,,,,,,478,Greenpeace Germany,2.5,276,Germany,,,,,,,,,,,,,,,,,,,,,554,New Zealand,1296,Food & Non-alcoholic Beverages,1279.0,Agriculture,,,,,,,,,1279.0,Agriculture,1286.0,Chemicals,1287.0,Pesticides,,,"In Germany, Greenpeace claimed more than half of salads contained pesticide residues, some of banned substances such as tolclofos-methyl. Greenpeace filed criminal charges against Tengelmann, claiming a lettuce contained residues exceeding the Acute Reference Dose. It said produce from Italy and Belgium was worst affected. See (in German) ",http://www.greenpeace.de/themen/chemie/nachrichten/artikel/pestizidbelastung_keine_verbesserung_bei_salaten-1/,,,,
31323,2010-02-08,587,Fonterra Co-operative Group,Parent,587,Fonterra Co-operative Group,New Zealand,-1,2,0,3332,Food and salt content,,,,,36,Australia,,,,,,,,,,,36,Australia,,,,,,,,,,,940,World Action on Salt and Health Australia / AWASH,2.5,36,Australia,,,,,,,,,,,,,,,,,,,,,554,New Zealand,1296,Food & Non-alcoholic Beverages,1279.0,Agriculture,,,,,,,,,1279.0,Agriculture,,,,,,,"In Australia, AWASH claimed 70% of processed meats, cheeses and sauces contain unacceptably high levels of salt. It called for government salt target levels for processed and take-away foods. See ",http://www.awash.org.au/media_release_2010_02_03.html,,,,
31309,2010-02-05,46,Chevron,Parent,46,Chevron,US,-1,2,0,3295,Refineries and pollution,,,,,840,US,,,,,,,,,,,840,US,,,,,,,,,,,1338,Asian Pacific Environmental Network ,1.0,840,US,1769.0,Communities for a Better Environment,1.0,840.0,US,1969.0,West County Toxics Coalition,1.0,840.0,US,328.0,Earthjustice,1.5,840.0,US,,,,,,840,US,1327,Oil,1325.0,Power generation,1326.0,Gas,Chevron Corp,Chevron ,CVX,US1667641005,,,1327.0,Oil,,,,,,,"In the U.S., West County Toxics Coalition, Asian Pacific Environmental Network, and Communities for a Better Environment, represented by Earthjustice, said they jointly endorse Attorney General Jerry Brown's proposal to settle their challenge to Chevron's Richmond Refinery expansion. The plan calls for Chevron to invest in renewable energy projects in the Richmond community, upgrade air pollution prevention, and improve energy efficiency at the plant. See ",http://www.earthjustice.org/library/legal_docs/ag-settlement-proposal-chevron.pdf,,,,
31307,2010-02-05,1721,Reebok,Subsidiary,276,Adidas ,Germany,-1,2,0,3380,Fashion - supply chain responsibility,4055.0,Fair pay and living wage,,,840,US,,,,,,,,,,,222,El Salvador,840.0,US,,,,,,,,,659,Institute for Global Labour & Human Rights IGLHR,1.5,840,US,,,,,,,,,,,,,,,,,,,,,840,US,1352,Fashion,1351.0,Textiles,,,Adidas AG,Adidas ,ADSGR,DE000A1EWWW0,,,1352.0,Fashion,,,,,,,"In the U.S., National Labor Committee in the run-up to the Superbowl claimed NFL-Reebok jerseys have been sewn under illegal and exploitative sweatshop conditions at the Chi Fung factory in El Salvador for at least four years. It claimed workers there were paid just 72 cents an hour, less than a quarter of a family's basic subsistence needs for food, housing, healthcare and clothing. See ",http://www.nlcnet.org/admin/media/document/el_salvador/NFL_Reebok_Fumble_2010.pdf,,,,
31287,2010-02-04,18,AREVA,Parent,18,AREVA,France,-1,2,0,3300,Nuclear waste storage,,,,,643,Russia,,,,,,,,,,,643,Russia,,,,,,,,,,,489,Greenpeace Russia,2.5,643,Russia,,,,,,,,,,,,,,,,,,,,,250,France,1331,Nuclear,1315.0,Energy,,,Areva,,AREVA:FP,,,,1325.0,Power generation,,,,,,,"In Russia, Greenpeace and allies appealed to the State Duma and Federation Council to reject a proposed Law on Radioactive Waste Management. They argue the bill, which has already passed its first reading, primarily favours Rosatom and is against the national interest. Environmentalists also object to the measure allowing storage of liquid radioactive waste underground. See (in Russian) ",http://www.greenpeace.org/russia/ru/press/releases/4392185,http://www.greenpeace.org/raw/content/russia/ru/press/reports/4392168.doc,,,
31278,2010-02-03,340,Barrick Gold,Parent,340,Barrick Gold,Canada,-1,2,0,3579,Mining - impact on indigenous people,,,,,826,UK,,,,,,,,,,,598,Papua New Guinea,826.0,UK,,,,,,,,,62,Amnesty International,2.5,826,UK,,,,,,,,,,,,,,,,,,,,,124,Canada,1348,Metals,1311.0,Mining & Metals,,,African Barrick Gold PLC,African Barrick Gold  ,,GB00B61D2N63,,,1311.0,Mining & Metals,,,,,,,"In the UK, Amnesty International published a damning report alleging forced evictions and police brutality around the Porgera gold mine in Papua New Guinea. It claimed Barrick Gold and its joint venture subsidiary failed to intervene to stop the police, though it did not claim the companies supported or were participants in the violence. See ",http://www.amnesty.org/en/news-and-updates/report/police-violence-and-illegal-evictions-near-papua-new-guinean-gold-mine,http://www.amnesty.org/en/library/asset/ASA34/001/2010/en/2a498f9d-39f7-47df-b5eb-5eaf586fc472/asa340012010eng.pdf,,,
31277,2010-02-03,174,RWE,Parent,174,RWE,Germany,-2,2,0,3392,Road building impact,,,,,578,Norway,,,,,,,,,,,578,Norway,,,,,,,,,,,682,Norges Naturvernforbund / FoE Norway,2.5,578,Norway,,,,,,,,,,,,,,,,,,,,,276,Germany,1315,Energy,1326.0,Gas,,,RWE AG,RWE ,RWE,DE0007037129,,,1326.0,Gas,1327.0,Oil,,,,,"In Norway, Norges Naturvernforbund (FoE) claimed plans for a new four-lane stretch of the E-18 motorway between Langangen and Grimstad will increase CO2 emissions by 40%. See (in Norwegian) ",http://naturvernforbundet.no/hjem/stoltenberg-vil-oeke-klimagassutslippene-med-40-prosent-article14413-113.html,,,,
31260,2010-02-02,1,Monsanto,Parent,1,Monsanto,US,-1,2,0,3211,Ag biotech crops,3329.0,GMOs in animal feed,,,840,US,,,,,,,,,,,840,US,,,,,,,,,,,197,Center for Food Safety CFS,1.5,840,US,407.0,Food & Water Watch FWW,1.5,840.0,US,1189.0,Beyond Pesticides,2.0,840.0,US,,,,,,,,,,,840,US,1287,Pesticides,1285.0,Biotechnology,1279.0,Agriculture,Monsanto Co,Monsanto ,MON,US61166W1018,,,1285.0,Biotechnology,1279.0,Agriculture,1287.0,Pesticides,,,"In the U.S., Beyond Pesticides, Food and Water Watch, Center for Food Safety, and National Organic Coalition called on supporters to petition the USDA claiming they will not buy any foods containing GM alfalfa or alfalfa-fed meat and dairy products and saying organic farmers risk suffering serious harm should commercialisation of Monsanto's GM alfalfa be approved. See ",http://www.beyondpesticides.org/dailynewsblog/?p=3048,,,,
31246,2010-02-01,9,Coca-Cola Company,Parent,9,Coca-Cola Company,US,-1,2,0,3743,Fair and transparent pricing,,,,,840,US,,,,,,,,,,,840,US,,,,,,,,,,,204,CSPI / Center for Science in the Public Interest ,1.5,840,US,,,,,,,,,,,,,,,,,,,,,840,US,1296,Food & Non-alcoholic Beverages,1308.0,Bottled water,,,Coca-Cola Co,Coca-Cola ,KO,US1912161007,,,1296.0,Food & Non-alcoholic Beverages,1434.0,Sodas & Juices,,,,,"In the U.S., Center for Science in the Public Interest criticised Coca-Cola for introducing a 7.5ozsoda can at a price that makes its contents cost up to 140% more than a regular 12oz can. See ",http://www.cspinet.org/new/201001291.html,,,,
31241,2010-02-01,1,Monsanto,Parent,1,Monsanto,US,-1,2,0,3584,Safety of biotech research,,,,,250,France,,,,,,,,,,,250,France,,,,,,,,,,,260,Confederation Paysanne,1.0,250,France,1342.0,Faucheurs Volontaires ,1.0,250.0,France,,,,,,,,,,,,,,,,840,US,1287,Pesticides,1285.0,Biotechnology,1279.0,Agriculture,Monsanto Co,Monsanto ,MON,US61166W1018,,,1285.0,Biotechnology,1279.0,Agriculture,,,,,"In France, an appeals court overturned a lower court judgment which acquitted members of the Faucheurs Volontaires / Confederation Paysanne charged with destroying a Monsanto GM crop trial in Poinville in 2007. The appeals court ruled that the activists' defence that they were averting imminent danger to the environment and health was inadmissible as they had not proved the danger was actually imminent. See (in French) ",http://www.confederationpaysanne.fr/confederation_paysanne_denonce_condamnation_f_23.php&amp;actualite_id=1578,,,,
31235,2010-02-01,65,Vattenfall,Parent,65,Vattenfall,Sweden,-1,2,0,3290,Coal mining - environment impact,3362.0,Mining - social impact,,,208,Denmark,,,,,,,,,,,170,Colombia,208.0,Denmark,,,,,,,,,303,DanWatch,1.0,208,Denmark,,,,,,,,,,,,,,,,,,,,,752,Sweden,1315,Energy,1326.0,Gas,1325.0,Power generation,,,,,,,1325.0,Power generation,,,,,,,"In Denmark, DanWatch claimed Dong Energy and Vattenfall are failing in their social and environmental obligations to workers at the Cerrejon mine in Colombia, which supplies 27% of Denmark's coal. It said workers have suffered serious health problems while the land around the mine is highly polluted. See (in Danish) ",http://www.danwatch.dk/index.php?option=com_content&amp;view=article&amp;id=237:jeres-kul-slar-os-ihjel&amp;catid=16:artikler?=en,http://www.danwatch.dk/images/Reports/kullets_forbandelse_dwrapport.pdf ,http://www.danwatch.dk/index.php?option=com_content&amp;view=article&amp;id=240?=en,,
31233,2010-02-01,65,Vattenfall,Parent,65,Vattenfall,Sweden,-1,2,0,3285,"Coal, oil & gas and climate change",,,,,276,Germany,,,,,,,,,,,276,Germany,,,,,,,,,,,795,Robin Wood,1.0,276,Germany,,,,,,,,,,,,,,,,,,,,,752,Sweden,1315,Energy,1326.0,Gas,1325.0,Power generation,,,,,,,1325.0,Power generation,,,,,,,"In Germany, Robin Wood claimed Vattenfall has started worked on the coal-fired power plant in Hamburg-Moorburg without having the requisite permits. A legal challenge is expected. See (in German) ",http://www.robinwood.de/Newsdetails.13+M534c58213d1.0.html,,,,
31224,2010-01-29,1,Monsanto,Parent,1,Monsanto,US,-1,2,0,3211,Ag biotech crops,,,,,356,India,,,,,,,,,,,356,India,,,,,,,,,,,479,Greenpeace India ,2.5,356,India,,,,,,,,,,,,,,,,,,,,,840,US,1287,Pesticides,1285.0,Biotechnology,1279.0,Agriculture,Monsanto Co,Monsanto ,MON,US61166W1018,,,1285.0,Biotechnology,1279.0,Agriculture,,,,," (Monsanto) GM Bt Brinjal, which Greenpeace claims gave rats diarrhoea and liver weight decrease when tested. Greenpeace wants 10,000 people to sign a petition publicised by making the world's largest Baingan Bharta (aubergine curry) in Delhi. See ",http://greenpeace.in/safefood/the-biggest-baingan-bharta-ever/,,,,
31207,2010-01-28,43,Dell Inc. ,Parent,43,Dell Inc. ,US,-1,2,0,3830,Fluoridation of drinking water,,,,,840,US,,,,,,,,,,,840,US,,,,,,,,,,,1958,Fluoride Action Network FAN,2.75,840,US,,,,,,,,,,,,,,,,,,,,,840,US,1320,"Electronics, Telecoms & Digital",,,,,Dell Inc,Dell ,DELL,US24702R1014,,,1320.0,"Electronics, Telecoms & Digital",,,,,,,"In the U.S., Fluoride Action Network claimed law firm Nidel Law is seeking parents who believe their children are suffering from dental fluorosis as a result of fluoridation of drinking water, presumably in order to develop a class action suit. Nidel Law specialises in environmental pollution class actions, eg. the Raytheon case. See ",http://www.nidellaw.com/Forms/Fluoride/FluorideForm.html,http://www.fluoridealert.org/,,,
31196,2010-01-27,7461,Green Century Funds / Capital Management,Parent,7461,Green Century Funds / Capital Management,US,2,4,1,3297,"Shale oil & gas, fracking, coal-seam gas, CBM",,,,,840,US,,,,,,,,,,,840,US,,,,,,,,,,,91,As You Sow,1.5,840,US,524.0,Investor Environmental Health Network IEHN,2.0,840.0,US,,,,,,,,,,,,,,,,840,US,1336,Finance,,,,,,,,,,,1426.0,Oil & Gas,1315.0,Energy,1326.0,Gas,,,"In the U.S., As You Sow and Investor Environmental Health Network in support of a group of SRI investors led by Green Century, launched a shareholder campaign aimed at energy companies, demanding they be more transparent about the business and environmental risks associated with gas drilling using hydraulic fracturing, known as fracking. See ",http://www.greencentury.com/news/news/Investors_Challenge_Natural_Gas_Companies_to_Increase_Transparency_the_Environment,,,,
31177,2010-01-27,1,Monsanto,Parent,1,Monsanto,US,-1,2,0,3584,Safety of biotech research,,,,,724,Spain,,,,,,,,,,,724,Spain,,,,,,,,,,,53,Amigos de la Tierra FoE Spain,2.5,724,Spain,,,,,,,,,,,,,,,,,,,,,840,US,1287,Pesticides,1285.0,Biotechnology,1279.0,Agriculture,Monsanto Co,Monsanto ,MON,US61166W1018,,,1285.0,Biotechnology,1279.0,Agriculture,,,,,"In Spain, Amigos de la Tierra demanded the government stop Monsanto and Bayer planting GM test sites in municipalities where National Park and Protected Areas are located, arguing that since the exact location of the test sites is not disclosed for security reasons, they could actually be inside protected areas. See (in Spanish) ",http://www.tierra.org/spip/spip.php?article984,,,,
31177,2010-01-27,538,Bayer,Parent,538,Bayer,Germany,-1,2,0,3584,Safety of biotech research,,,,,724,Spain,,,,,,,,,,,724,Spain,,,,,,,,,,,53,Amigos de la Tierra FoE Spain,2.5,724,Spain,,,,,,,,,,,,,,,,,,,,,276,Germany,1346,Healthcare & Pharma,1340.0,Pharmaceuticals,1305.0,Plastics,Bayer AG,Bayer ,BAYNGR,DE000BAY0017,,,1285.0,Biotechnology,1279.0,Agriculture,,,,,"In Spain, Amigos de la Tierra demanded the government stop Monsanto and Bayer planting GM test sites in municipalities where National Park and Protected Areas are located, arguing that since the exact location of the test sites is not disclosed for security reasons, they could actually be inside protected areas. See (in Spanish) ",http://www.tierra.org/spip/spip.php?article984,,,,
31177,2010-01-27,796,Bayer CropScience,Subsidiary,538,Bayer,Germany,-1,2,0,3584,Safety of biotech research,,,,,724,Spain,,,,,,,,,,,724,Spain,,,,,,,,,,,53,Amigos de la Tierra FoE Spain,2.5,724,Spain,,,,,,,,,,,,,,,,,,,,,276,Germany,1287,Pesticides,1285.0,Biotechnology,1279.0,Agriculture,Bayer AG,Bayer ,BAYNGR,DE000BAY0017,,,1285.0,Biotechnology,1279.0,Agriculture,,,,,"In Spain, Amigos de la Tierra demanded the government stop Monsanto and Bayer planting GM test sites in municipalities where National Park and Protected Areas are located, arguing that since the exact location of the test sites is not disclosed for security reasons, they could actually be inside protected areas. See (in Spanish) ",http://www.tierra.org/spip/spip.php?article984,,,,
31174,2010-01-26,18,AREVA,Parent,18,AREVA,France,-1,2,0,3301,Nuclear waste reprocessing,,,,,250,France,,,,,,,,,,,250,France,643.0,Russia,,,,,,,,,477,Greenpeace France,2.5,250,France,789.0,Reseau Sortir du nucleaire RSN,1.5,250.0,France,,,,,,,,,,,,,,,,250,France,1331,Nuclear,1315.0,Energy,,,Areva,,AREVA:FP,,,,1325.0,Power generation,1331.0,Nuclear,,,,,"In France, Greenpeace activists chained themselves to the Cherbourg ferry terminal railway in an attempt to block a train carrying nuclear waste from Areva's reprocessing plant en route to Russia. Activists from Greenpeace, Sortir du Nucleaire and other groups also blocked the line twenty kilometres outside Cherbourg. See (in French) ",http://blog.greenpeace.fr/energie-climat/cette-nuit-trois-blocages-successifs-dun-convoi-de-dechets-nucleaires-vers-la-russie,,,,
31168,2010-01-26,83,Gazprom,Parent,83,Gazprom,Russia,-2,2,0,3298,LNG terminals and pipelines,3525.0,Oil and gas pipelines,,,643,Russia,,,,,,,,,,,643,Russia,,,,,,,,,,,129,Bellona Russia,2.0,643,Russia,,,,,,,,,,,,,,,,,,,,,643,Russia,1315,Energy,1326.0,Gas,,,Gazprom OAO,Gazprom OAO ,GAZPRU,RU0007661625,US3682872078,,1326.0,Gas,1327.0,Oil,1426.0,Oil & Gas,,,"In Russia, Bellona claimed Gazprom's plan to supply gas from the Shtokman field to 18 towns in Murmansk region is likely to come with a high ecological cost as huge new pipelines are laid and a LNG facility built on the Kola peninsula. Environmentalists say the Teriberka-Volkhov pipeline will require felling forests, laying new roads, digging new quarries to supply construction materials, building temporary settlements for construction workers, installing new pump stations and throwing bridges across salmon-rich rivers. There are also fears over how warming permafrost climate change will undermine structures and cause pollution. See ",http://www.bellona.org/articles/articles_2010/Murmansk_gas_supplies,,,,
31159,2010-01-25,277,C&A,Parent,277,C&A,Germany,1,2,0,3240,Lead and other toxic metals in consumer products,3774.0,Chemicals and plastics in fashion - toxics,,,840,US,,,,,,,,,,,840,US,,,,,,,,,,,195,Center for Environmental Health CEH,1.5,840,US,,,,,,,,,,,,,,,,,,,,,276,Germany,1352,Fashion,1322.0,Retail,1351.0,Textiles,,,,,,,1286.0,Chemicals,1305.0,Plastics,1352.0,Fashion,,,"In the U.S., Center for Environmental Health (CEH) said it reached landmark legal agreements with Lerner NY (New York & Company), H&M, Tri-Coastal Designs and Haddad Accessories to restrict the amount of lead used in plastic (vinyl) in purses, handbags, clutches and wallets sold in California to 300ppm, the same as federal law allows for children's products. CEH is pursuing legal action on the issue against 100 retailers and suppliers. See ",http://www.ceh.org/making-news/index.php?option=com_content&task=view&id=426&Itemid=166,,,,
31159,2010-01-25,591,H&M (Hennes & Mauritz AB),Parent,591,H&M (Hennes & Mauritz AB),Sweden,1,3,0,3240,Lead and other toxic metals in consumer products,3774.0,Chemicals and plastics in fashion - toxics,,,840,US,,,,,,,,,,,840,US,,,,,,,,,,,195,Center for Environmental Health CEH,1.5,840,US,,,,,,,,,,,,,,,,,,,,,752,Sweden,1352,Fashion,1322.0,Retail,,,Hennes & Mauritz AB,Hennes & Mauritz ,,SE0000106270,,,1286.0,Chemicals,1305.0,Plastics,1352.0,Fashion,,,"In the U.S., Center for Environmental Health (CEH) said it reached landmark legal agreements with Lerner NY (New York & Company), H&M, Tri-Coastal Designs and Haddad Accessories to restrict the amount of lead used in plastic (vinyl) in purses, handbags, clutches and wallets sold in California to 300ppm, the same as federal law allows for children's products. CEH is pursuing legal action on the issue against 100 retailers and suppliers. See ",http://www.ceh.org/making-news/index.php?option=com_content&task=view&id=426&Itemid=166,,,,
